PE, avg_PE, time
3679.16 ,1.80041e+08 ,0.374072
3679.16 ,1.80041e+08 ,0.37428
2767.92 ,1.79615e+08 ,0.374487
2767.92 ,1.79615e+08 ,0.374695
2767.92 ,1.79615e+08 ,0.374902
2767.92 ,1.79615e+08 ,0.375111
2767.92 ,1.79615e+08 ,0.375318
2767.92 ,1.79615e+08 ,0.375528
2767.92 ,1.79615e+08 ,0.375735
2767.92 ,1.79615e+08 ,0.375942
2767.92 ,1.79615e+08 ,0.376149
2767.92 ,1.79615e+08 ,0.376357
2767.92 ,1.79615e+08 ,0.376564
2767.92 ,1.79615e+08 ,0.376771
2767.92 ,1.79615e+08 ,0.376977
2767.97 ,1.7919e+08 ,0.377185
2767.97 ,1.7919e+08 ,0.377392
2767.97 ,1.7919e+08 ,0.377599
2767.97 ,1.7919e+08 ,0.377805
2767.97 ,1.7919e+08 ,0.378012
2767.97 ,1.7919e+08 ,0.378221
2767.97 ,1.7919e+08 ,0.378427
2767.97 ,1.7919e+08 ,0.378652
2767.97 ,1.7919e+08 ,0.378859
2767.97 ,1.7919e+08 ,0.379068
2767.97 ,1.7919e+08 ,0.379278
2767.97 ,1.7919e+08 ,0.379486
2767.97 ,1.7919e+08 ,0.379693
2767.97 ,1.7919e+08 ,0.379898
2767.97 ,1.7919e+08 ,0.380105
2767.97 ,1.7919e+08 ,0.380313
2767.97 ,1.7919e+08 ,0.38052
2767.97 ,1.7919e+08 ,0.380726
2767.97 ,1.7919e+08 ,0.380933
2767.97 ,1.7919e+08 ,0.38114
2767.97 ,1.7919e+08 ,0.381347
2767.97 ,1.7919e+08 ,0.381554
2765.59 ,1.78767e+08 ,0.381761
2765.59 ,1.78767e+08 ,0.38197
2765.59 ,1.78767e+08 ,0.382176
2765.59 ,1.78767e+08 ,0.382383
2764.74 ,1.78347e+08 ,0.382589
2764.74 ,1.78347e+08 ,0.382795
2764.74 ,1.78347e+08 ,0.383002
2764.74 ,1.78347e+08 ,0.383209
2764.74 ,1.78347e+08 ,0.383416
2764.74 ,1.78347e+08 ,0.383622
2764.74 ,1.78347e+08 ,0.383829
2764.74 ,1.78347e+08 ,0.384035
2764.74 ,1.78347e+08 ,0.384241
2764.74 ,1.78347e+08 ,0.384448
2764.74 ,1.78347e+08 ,0.384655
2764.74 ,1.78347e+08 ,0.384864
2764.74 ,1.78347e+08 ,0.385073
2764.74 ,1.78347e+08 ,0.38528
2739.74 ,1.77928e+08 ,0.385487
2739.74 ,1.77928e+08 ,0.385697
2739.74 ,1.77928e+08 ,0.385905
2739.74 ,1.77928e+08 ,0.386111
2739.74 ,1.77928e+08 ,0.386318
2717.37 ,1.77511e+08 ,0.386525
2717.37 ,1.77511e+08 ,0.386732
2717.37 ,1.77511e+08 ,0.386938
2713.78 ,1.77097e+08 ,0.387146
2713.78 ,1.77097e+08 ,0.387353
2713.78 ,1.77097e+08 ,0.387559
2712.8 ,1.76684e+08 ,0.387765
2712.8 ,1.76684e+08 ,0.387972
2712.8 ,1.76684e+08 ,0.388178
2712.8 ,1.76684e+08 ,0.388385
2712.8 ,1.76684e+08 ,0.388594
2712.8 ,1.76684e+08 ,0.3888
2712.8 ,1.76684e+08 ,0.389008
2712.8 ,1.76684e+08 ,0.389216
2712.8 ,1.76684e+08 ,0.389423
2712.8 ,1.76684e+08 ,0.389631
2712.8 ,1.76684e+08 ,0.389839
2712.8 ,1.76684e+08 ,0.390047
2712.8 ,1.76684e+08 ,0.390253
2712.8 ,1.76684e+08 ,0.39046
2711.83 ,1.76273e+08 ,0.390667
2711.83 ,1.76273e+08 ,0.390877
2711.28 ,1.75864e+08 ,0.391084
2711.28 ,1.75864e+08 ,0.391291
2711.28 ,1.75864e+08 ,0.391499
2711.28 ,1.75864e+08 ,0.391707
2711.28 ,1.75864e+08 ,0.391913
2669.51 ,1.75457e+08 ,0.392119
2669.51 ,1.75457e+08 ,0.392326
2669.51 ,1.75457e+08 ,0.392534
2669.51 ,1.75457e+08 ,0.392739
2669.51 ,1.75457e+08 ,0.392946
2669.51 ,1.75457e+08 ,0.393154
2669.51 ,1.75457e+08 ,0.393361
2669.51 ,1.75457e+08 ,0.393568
2669.51 ,1.75457e+08 ,0.393776
2669.51 ,1.75457e+08 ,0.393984
2669.51 ,1.75457e+08 ,0.394193
2669.51 ,1.75457e+08 ,0.394401
2669.51 ,1.75457e+08 ,0.394611
2669.51 ,1.75457e+08 ,0.394819
2669.51 ,1.75457e+08 ,0.395029
2669.51 ,1.75457e+08 ,0.395236
2669.51 ,1.75457e+08 ,0.395443
2669.51 ,1.75457e+08 ,0.395655
2665.67 ,1.75052e+08 ,0.395864
2665.67 ,1.75052e+08 ,0.396072
2665.67 ,1.75052e+08 ,0.396278
2665.67 ,1.75052e+08 ,0.396585
2665.67 ,1.75052e+08 ,0.396819
2665.67 ,1.75052e+08 ,0.397033
2665.67 ,1.75052e+08 ,0.397246
2664.43 ,1.74648e+08 ,0.397463
2664.43 ,1.74648e+08 ,0.397681
2664.43 ,1.74648e+08 ,0.397897
2664.43 ,1.74648e+08 ,0.398105
2664.43 ,1.74648e+08 ,0.398319
2664.43 ,1.74648e+08 ,0.398528
2664.43 ,1.74648e+08 ,0.398741
2664.43 ,1.74648e+08 ,0.398953
2664.43 ,1.74648e+08 ,0.399168
2664.43 ,1.74648e+08 ,0.399379
2664.43 ,1.74648e+08 ,0.39959
2664.43 ,1.74648e+08 ,0.399801
2664.43 ,1.74648e+08 ,0.40001
2664.43 ,1.74648e+08 ,0.400224
2664.43 ,1.74648e+08 ,0.400435
2664.43 ,1.74648e+08 ,0.400649
2664.43 ,1.74648e+08 ,0.400861
2664.43 ,1.74648e+08 ,0.401076
2664.43 ,1.74648e+08 ,0.401288
2664.43 ,1.74648e+08 ,0.401499
2664.43 ,1.74648e+08 ,0.40171
2664.43 ,1.74648e+08 ,0.401921
2664.43 ,1.74648e+08 ,0.402134
2664.43 ,1.74648e+08 ,0.402346
2664.43 ,1.74648e+08 ,0.402559
2664.43 ,1.74648e+08 ,0.402772
2664.43 ,1.74648e+08 ,0.402985
2664.43 ,1.74648e+08 ,0.403196
2664.43 ,1.74648e+08 ,0.403407
2664.43 ,1.74648e+08 ,0.403617
2664.43 ,1.74648e+08 ,0.403829
2664.43 ,1.74648e+08 ,0.404042
2664.43 ,1.74648e+08 ,0.40425
2664.43 ,1.74648e+08 ,0.404461
2664.43 ,1.74648e+08 ,0.404676
2664.43 ,1.74648e+08 ,0.404889
2664.43 ,1.74648e+08 ,0.4051
2592.04 ,1.74247e+08 ,0.405311
2587.78 ,1.73847e+08 ,0.405519
2587.78 ,1.73847e+08 ,0.405728
2587.78 ,1.73847e+08 ,0.405941
2587.78 ,1.73847e+08 ,0.406151
2587.78 ,1.73847e+08 ,0.406364
2587.78 ,1.73847e+08 ,0.4066
2587.78 ,1.73847e+08 ,0.406815
2587.78 ,1.73847e+08 ,0.407028
2587.78 ,1.73847e+08 ,0.407241
2587.78 ,1.73847e+08 ,0.407455
2587.78 ,1.73847e+08 ,0.407669
2587.78 ,1.73847e+08 ,0.407881
2587.78 ,1.73847e+08 ,0.408092
2586.72 ,1.73449e+08 ,0.408305
2586.72 ,1.73449e+08 ,0.408521
2582.98 ,1.73053e+08 ,0.408734
2582.98 ,1.73053e+08 ,0.408945
2582.98 ,1.73053e+08 ,0.409156
2582.98 ,1.73053e+08 ,0.409369
2582.98 ,1.73053e+08 ,0.409585
2582.98 ,1.73053e+08 ,0.409797
2582.98 ,1.73053e+08 ,0.410009
2582.98 ,1.73053e+08 ,0.410227
2582.98 ,1.73053e+08 ,0.410445
2582.98 ,1.73053e+08 ,0.410658
2582.98 ,1.73053e+08 ,0.410872
2582.98 ,1.73053e+08 ,0.411084
2582.98 ,1.73053e+08 ,0.411295
2582.98 ,1.73053e+08 ,0.411507
2582.98 ,1.73053e+08 ,0.411718
2566.91 ,1.72659e+08 ,0.411928
2566.91 ,1.72659e+08 ,0.412138
2566.91 ,1.72659e+08 ,0.412352
2566.91 ,1.72659e+08 ,0.412565
2566.91 ,1.72659e+08 ,0.412777
2566.91 ,1.72659e+08 ,0.412988
2566.91 ,1.72659e+08 ,0.413199
2566.91 ,1.72659e+08 ,0.41341
2566.91 ,1.72659e+08 ,0.413621
2566.91 ,1.72659e+08 ,0.413835
2566.91 ,1.72659e+08 ,0.414046
2566.91 ,1.72659e+08 ,0.414256
2566.91 ,1.72659e+08 ,0.414473
2566.91 ,1.72659e+08 ,0.414689
2566.91 ,1.72659e+08 ,0.414898
2566.85 ,1.72267e+08 ,0.415112
2566.85 ,1.72267e+08 ,0.415324
2566.85 ,1.72267e+08 ,0.415539
2566.85 ,1.72267e+08 ,0.415751
2566.85 ,1.72267e+08 ,0.415961
2566.85 ,1.72267e+08 ,0.416177
2506.07 ,1.71876e+08 ,0.416392
2506.07 ,1.71876e+08 ,0.416601
2506.07 ,1.71876e+08 ,0.416814
2506.07 ,1.71876e+08 ,0.417023
938.463 ,1.71487e+08 ,0.41723
938.463 ,1.71487e+08 ,0.417438
938.463 ,1.71487e+08 ,0.417646
938.463 ,1.71487e+08 ,0.417851
938.463 ,1.71487e+08 ,0.418058
938.463 ,1.71487e+08 ,0.418265
938.463 ,1.71487e+08 ,0.418473
938.463 ,1.71487e+08 ,0.41868
938.463 ,1.71487e+08 ,0.418888
938.463 ,1.71487e+08 ,0.419094
938.463 ,1.71487e+08 ,0.4193
938.463 ,1.71487e+08 ,0.419508
938.463 ,1.71487e+08 ,0.419716
938.463 ,1.71487e+08 ,0.419924
938.463 ,1.71487e+08 ,0.420133
935.526 ,1.711e+08 ,0.42034
935.526 ,1.711e+08 ,0.420548
935.526 ,1.711e+08 ,0.420757
935.526 ,1.711e+08 ,0.420964
935.526 ,1.711e+08 ,0.421171
925.048 ,1.70715e+08 ,0.421379
924.81 ,1.70331e+08 ,0.42159
924.81 ,1.70331e+08 ,0.421799
924.81 ,1.70331e+08 ,0.422005
924.81 ,1.70331e+08 ,0.422212
924.81 ,1.70331e+08 ,0.422419
924.618 ,1.69949e+08 ,0.422626
924.618 ,1.69949e+08 ,0.422832
924.618 ,1.69949e+08 ,0.423039
924.618 ,1.69949e+08 ,0.423246
924.618 ,1.69949e+08 ,0.423452
924.618 ,1.69949e+08 ,0.423658
924.618 ,1.69949e+08 ,0.423867
924.618 ,1.69949e+08 ,0.424074
924.618 ,1.69949e+08 ,0.424286
924.618 ,1.69949e+08 ,0.424493
924.618 ,1.69949e+08 ,0.424701
924.618 ,1.69949e+08 ,0.424908
924.618 ,1.69949e+08 ,0.425116
924.618 ,1.69949e+08 ,0.425324
924.618 ,1.69949e+08 ,0.425532
924.618 ,1.69949e+08 ,0.425741
924.618 ,1.69949e+08 ,0.425948
924.618 ,1.69949e+08 ,0.426157
924.618 ,1.69949e+08 ,0.426425
924.618 ,1.69949e+08 ,0.426654
924.618 ,1.69949e+08 ,0.426865
924.618 ,1.69949e+08 ,0.427074
924.618 ,1.69949e+08 ,0.427282
924.618 ,1.69949e+08 ,0.427495
924.618 ,1.69949e+08 ,0.427703
924.618 ,1.69949e+08 ,0.427909
924.618 ,1.69949e+08 ,0.428115
924.618 ,1.69949e+08 ,0.428322
924.618 ,1.69949e+08 ,0.428528
924.618 ,1.69949e+08 ,0.428736
924.618 ,1.69949e+08 ,0.428943
924.618 ,1.69949e+08 ,0.42915
924.618 ,1.69949e+08 ,0.429357
924.618 ,1.69949e+08 ,0.429563
924.618 ,1.69949e+08 ,0.42977
898.008 ,1.69569e+08 ,0.429977
898.008 ,1.69569e+08 ,0.430184
898.008 ,1.69569e+08 ,0.430391
898.008 ,1.69569e+08 ,0.430604
897.048 ,1.69191e+08 ,0.430813
897.048 ,1.69191e+08 ,0.43102
897.063 ,1.68814e+08 ,0.431227
897.063 ,1.68814e+08 ,0.431434
897.063 ,1.68814e+08 ,0.431641
897.063 ,1.68814e+08 ,0.431847
897.063 ,1.68814e+08 ,0.432055
890.134 ,1.68439e+08 ,0.432261
890.134 ,1.68439e+08 ,0.43247
890.189 ,1.68065e+08 ,0.432677
890.189 ,1.68065e+08 ,0.432883
890.189 ,1.68065e+08 ,0.43309
629.12 ,1.67693e+08 ,0.433297
629.12 ,1.67693e+08 ,0.433504
629.12 ,1.67693e+08 ,0.43371
629.076 ,1.67323e+08 ,0.433916
629.076 ,1.67323e+08 ,0.434123
629.076 ,1.67323e+08 ,0.43433
629.076 ,1.67323e+08 ,0.434536
629.076 ,1.67323e+08 ,0.434764
629.076 ,1.67323e+08 ,0.434973
629.076 ,1.67323e+08 ,0.43518
629.076 ,1.67323e+08 ,0.435387
629.076 ,1.67323e+08 ,0.435595
628.411 ,1.66955e+08 ,0.435804
628.411 ,1.66955e+08 ,0.43601
628.411 ,1.66955e+08 ,0.436217
628.411 ,1.66955e+08 ,0.436428
628.411 ,1.66955e+08 ,0.436638
628.411 ,1.66955e+08 ,0.436846
628.411 ,1.66955e+08 ,0.437054
628.411 ,1.66955e+08 ,0.437266
628.411 ,1.66955e+08 ,0.437477
628.411 ,1.66955e+08 ,0.437684
628.411 ,1.66955e+08 ,0.437892
628.411 ,1.66955e+08 ,0.4381
628.411 ,1.66955e+08 ,0.438317
628.411 ,1.66955e+08 ,0.438526
628.411 ,1.66955e+08 ,0.438736
628.411 ,1.66955e+08 ,0.438946
628.411 ,1.66955e+08 ,0.439179
628.411 ,1.66955e+08 ,0.439408
628.411 ,1.66955e+08 ,0.439662
628.411 ,1.66955e+08 ,0.439893
628.411 ,1.66955e+08 ,0.440104
628.411 ,1.66955e+08 ,0.440313
628.411 ,1.66955e+08 ,0.440522
628.411 ,1.66955e+08 ,0.440731
628.411 ,1.66955e+08 ,0.440939
628.411 ,1.66955e+08 ,0.441147
628.411 ,1.66955e+08 ,0.441356
628.411 ,1.66955e+08 ,0.441563
628.411 ,1.66955e+08 ,0.441771
628.411 ,1.66955e+08 ,0.441978
628.411 ,1.66955e+08 ,0.442186
628.411 ,1.66955e+08 ,0.442394
628.411 ,1.66955e+08 ,0.442601
628.411 ,1.66955e+08 ,0.442808
628.411 ,1.66955e+08 ,0.443016
628.411 ,1.66955e+08 ,0.44323
564.744 ,1.66588e+08 ,0.443439
564.744 ,1.66588e+08 ,0.443646
564.744 ,1.66588e+08 ,0.443852
564.744 ,1.66588e+08 ,0.444062
564.744 ,1.66588e+08 ,0.444272
564.744 ,1.66588e+08 ,0.444483
564.744 ,1.66588e+08 ,0.444695
564.744 ,1.66588e+08 ,0.444907
564.744 ,1.66588e+08 ,0.445117
564.744 ,1.66588e+08 ,0.445326
564.744 ,1.66588e+08 ,0.445536
564.744 ,1.66588e+08 ,0.445745
564.744 ,1.66588e+08 ,0.445953
564.744 ,1.66588e+08 ,0.446163
564.744 ,1.66588e+08 ,0.446371
561.649 ,1.66222e+08 ,0.446579
561.649 ,1.66222e+08 ,0.446789
561.649 ,1.66222e+08 ,0.447
561.649 ,1.66222e+08 ,0.447211
561.649 ,1.66222e+08 ,0.44742
561.649 ,1.66222e+08 ,0.447629
561.649 ,1.66222e+08 ,0.447837
561.649 ,1.66222e+08 ,0.448046
561.649 ,1.66222e+08 ,0.448254
561.649 ,1.66222e+08 ,0.448463
559.703 ,1.65859e+08 ,0.448716
559.703 ,1.65859e+08 ,0.448952
559.703 ,1.65859e+08 ,0.449215
559.703 ,1.65859e+08 ,0.449434
559.703 ,1.65859e+08 ,0.449651
559.703 ,1.65859e+08 ,0.449861
559.703 ,1.65859e+08 ,0.450069
559.703 ,1.65859e+08 ,0.450281
557.886 ,1.65496e+08 ,0.45049
557.886 ,1.65496e+08 ,0.450698
557.886 ,1.65496e+08 ,0.450904
557.886 ,1.65496e+08 ,0.451112
557.886 ,1.65496e+08 ,0.451321
557.886 ,1.65496e+08 ,0.451531
557.886 ,1.65496e+08 ,0.451743
557.874 ,1.65136e+08 ,0.451975
557.874 ,1.65136e+08 ,0.452189
557.189 ,1.64777e+08 ,0.452398
557.189 ,1.64777e+08 ,0.452607
557.189 ,1.64777e+08 ,0.452819
556.819 ,1.6442e+08 ,0.453029
556.819 ,1.6442e+08 ,0.453239
556.819 ,1.6442e+08 ,0.453446
555.608 ,1.64064e+08 ,0.453654
555.608 ,1.64064e+08 ,0.453862
555.608 ,1.64064e+08 ,0.454069
555.608 ,1.64064e+08 ,0.454277
555.608 ,1.64064e+08 ,0.454485
555.608 ,1.64064e+08 ,0.454693
555.608 ,1.64064e+08 ,0.454899
555.608 ,1.64064e+08 ,0.455108
555.608 ,1.64064e+08 ,0.455316
555.608 ,1.64064e+08 ,0.455528
555.608 ,1.64064e+08 ,0.455739
555.608 ,1.64064e+08 ,0.45595
555.608 ,1.64064e+08 ,0.456163
555.608 ,1.64064e+08 ,0.456373
555.608 ,1.64064e+08 ,0.456586
552.338 ,1.63709e+08 ,0.456803
552.338 ,1.63709e+08 ,0.457018
552.338 ,1.63709e+08 ,0.457248
552.338 ,1.63709e+08 ,0.457464
552.338 ,1.63709e+08 ,0.457674
552.338 ,1.63709e+08 ,0.457884
552.338 ,1.63709e+08 ,0.458095
552.338 ,1.63709e+08 ,0.458308
552.338 ,1.63709e+08 ,0.458517
552.338 ,1.63709e+08 ,0.458728
552.338 ,1.63709e+08 ,0.458941
552.338 ,1.63709e+08 ,0.459157
552.338 ,1.63709e+08 ,0.459369
552.338 ,1.63709e+08 ,0.459581
552.338 ,1.63709e+08 ,0.459792
552.338 ,1.63709e+08 ,0.460002
552.338 ,1.63709e+08 ,0.460217
552.338 ,1.63709e+08 ,0.460429
552.338 ,1.63709e+08 ,0.460641
552.338 ,1.63709e+08 ,0.460852
552.338 ,1.63709e+08 ,0.461061
552.338 ,1.63709e+08 ,0.461269
552.338 ,1.63709e+08 ,0.461478
552.338 ,1.63709e+08 ,0.461691
552.338 ,1.63709e+08 ,0.461901
552.338 ,1.63709e+08 ,0.462109
552.338 ,1.63709e+08 ,0.462317
552.338 ,1.63709e+08 ,0.462527
552.338 ,1.63709e+08 ,0.46276
516.764 ,1.63356e+08 ,0.46297
516.764 ,1.63356e+08 ,0.463179
515.51 ,1.63005e+08 ,0.463389
515.51 ,1.63005e+08 ,0.463598
515.51 ,1.63005e+08 ,0.463807
515.51 ,1.63005e+08 ,0.464015
515.51 ,1.63005e+08 ,0.464224
515.51 ,1.63005e+08 ,0.464433
515.51 ,1.63005e+08 ,0.46464
515.51 ,1.63005e+08 ,0.46485
515.51 ,1.63005e+08 ,0.465058
515.51 ,1.63005e+08 ,0.465266
515.51 ,1.63005e+08 ,0.465474
515.51 ,1.63005e+08 ,0.465683
515.51 ,1.63005e+08 ,0.465894
515.51 ,1.63005e+08 ,0.466103
515.51 ,1.63005e+08 ,0.466331
515.51 ,1.63005e+08 ,0.466541
515.51 ,1.63005e+08 ,0.466749
515.51 ,1.63005e+08 ,0.466958
515.07 ,1.62655e+08 ,0.467168
515.07 ,1.62655e+08 ,0.467375
515.07 ,1.62655e+08 ,0.467587
515.07 ,1.62655e+08 ,0.467796
515.07 ,1.62655e+08 ,0.468004
515.07 ,1.62655e+08 ,0.468212
515.07 ,1.62655e+08 ,0.468419
515.07 ,1.62655e+08 ,0.468628
515.07 ,1.62655e+08 ,0.468838
515.07 ,1.62655e+08 ,0.46905
515.07 ,1.62655e+08 ,0.46926
515.155 ,1.62307e+08 ,0.469467
515.155 ,1.62307e+08 ,0.469674
514.75 ,1.6196e+08 ,0.469881
514.62 ,1.61615e+08 ,0.47009
514.62 ,1.61615e+08 ,0.470297
514.62 ,1.61615e+08 ,0.470505
514.62 ,1.61615e+08 ,0.470714
514.62 ,1.61615e+08 ,0.470922
514.62 ,1.61615e+08 ,0.471129
514.62 ,1.61615e+08 ,0.471336
514.62 ,1.61615e+08 ,0.471544
514.62 ,1.61615e+08 ,0.471752
514.62 ,1.61615e+08 ,0.471958
514.62 ,1.61615e+08 ,0.472166
509.912 ,1.61271e+08 ,0.472374
509.912 ,1.61271e+08 ,0.472581
509.912 ,1.61271e+08 ,0.472789
509.912 ,1.61271e+08 ,0.472998
509.95 ,1.60929e+08 ,0.473203
509.95 ,1.60929e+08 ,0.473411
509.95 ,1.60929e+08 ,0.473621
509.95 ,1.60929e+08 ,0.473829
509.95 ,1.60929e+08 ,0.474035
509.95 ,1.60929e+08 ,0.474242
509.95 ,1.60929e+08 ,0.474452
509.95 ,1.60929e+08 ,0.474659
509.95 ,1.60929e+08 ,0.474867
509.95 ,1.60929e+08 ,0.475074
509.95 ,1.60929e+08 ,0.47528
509.95 ,1.60929e+08 ,0.475488
509.95 ,1.60929e+08 ,0.475695
507.691 ,1.60588e+08 ,0.475902
507.691 ,1.60588e+08 ,0.476109
507.691 ,1.60588e+08 ,0.476315
507.691 ,1.60588e+08 ,0.476522
507.691 ,1.60588e+08 ,0.476728
507.691 ,1.60588e+08 ,0.476936
449.652 ,1.60248e+08 ,0.477144
449.652 ,1.60248e+08 ,0.477353
449.652 ,1.60248e+08 ,0.477561
449.652 ,1.60248e+08 ,0.477768
449.652 ,1.60248e+08 ,0.477976
449.652 ,1.60248e+08 ,0.478183
449.652 ,1.60248e+08 ,0.478391
449.612 ,1.5991e+08 ,0.478598
449.612 ,1.5991e+08 ,0.478806
449.612 ,1.5991e+08 ,0.479015
449.612 ,1.5991e+08 ,0.479226
449.612 ,1.5991e+08 ,0.479438
449.612 ,1.5991e+08 ,0.479646
449.612 ,1.5991e+08 ,0.479854
449.612 ,1.5991e+08 ,0.480061
449.612 ,1.5991e+08 ,0.480268
449.612 ,1.5991e+08 ,0.480473
449.612 ,1.5991e+08 ,0.480682
449.612 ,1.5991e+08 ,0.480888
449.436 ,1.59573e+08 ,0.481095
449.436 ,1.59573e+08 ,0.481303
449.436 ,1.59573e+08 ,0.481511
449.436 ,1.59573e+08 ,0.481718
449.436 ,1.59573e+08 ,0.481926
449.436 ,1.59573e+08 ,0.482131
438.15 ,1.59238e+08 ,0.48234
438.15 ,1.59238e+08 ,0.482545
438.15 ,1.59238e+08 ,0.482752
438.15 ,1.59238e+08 ,0.48296
438.15 ,1.59238e+08 ,0.483167
438.15 ,1.59238e+08 ,0.483375
438.15 ,1.59238e+08 ,0.483582
438.15 ,1.59238e+08 ,0.483791
438.15 ,1.59238e+08 ,0.483998
438.15 ,1.59238e+08 ,0.484206
438.15 ,1.59238e+08 ,0.484414
438.15 ,1.59238e+08 ,0.484621
438.15 ,1.59238e+08 ,0.484828
438.15 ,1.59238e+08 ,0.485036
438.15 ,1.59238e+08 ,0.485244
438.15 ,1.59238e+08 ,0.485455
438.15 ,1.59238e+08 ,0.485664
438.15 ,1.59238e+08 ,0.485869
438.15 ,1.59238e+08 ,0.486075
438.15 ,1.59238e+08 ,0.48628
438.15 ,1.59238e+08 ,0.486488
438.15 ,1.59238e+08 ,0.486694
438.15 ,1.59238e+08 ,0.486901
438.15 ,1.59238e+08 ,0.487108
438.15 ,1.59238e+08 ,0.487315
438.15 ,1.59238e+08 ,0.487522
438.15 ,1.59238e+08 ,0.487729
438.15 ,1.59238e+08 ,0.487937
438.15 ,1.59238e+08 ,0.488146
438.15 ,1.59238e+08 ,0.488353
438.15 ,1.59238e+08 ,0.48856
438.15 ,1.59238e+08 ,0.488765
438.15 ,1.59238e+08 ,0.488972
438.15 ,1.59238e+08 ,0.489182
438.15 ,1.59238e+08 ,0.48939
438.15 ,1.59238e+08 ,0.489597
438.15 ,1.59238e+08 ,0.489805
438.15 ,1.59238e+08 ,0.490011
438.15 ,1.59238e+08 ,0.490219
438.15 ,1.59238e+08 ,0.490427
438.15 ,1.59238e+08 ,0.490634
438.15 ,1.59238e+08 ,0.490841
438.15 ,1.59238e+08 ,0.491051
438.15 ,1.59238e+08 ,0.491263
438.15 ,1.59238e+08 ,0.491469
438.15 ,1.59238e+08 ,0.491676
438.15 ,1.59238e+08 ,0.491884
438.15 ,1.59238e+08 ,0.492091
438.15 ,1.59238e+08 ,0.492298
438.15 ,1.59238e+08 ,0.492507
438.15 ,1.59238e+08 ,0.492714
438.15 ,1.59238e+08 ,0.49292
438.15 ,1.59238e+08 ,0.493127
438.15 ,1.59238e+08 ,0.493334
438.15 ,1.59238e+08 ,0.493542
438.15 ,1.59238e+08 ,0.493749
438.15 ,1.59238e+08 ,0.493956
438.15 ,1.59238e+08 ,0.494167
438.073 ,1.58904e+08 ,0.494432
438.073 ,1.58904e+08 ,0.494657
438.073 ,1.58904e+08 ,0.494869
438.073 ,1.58904e+08 ,0.495079
438.073 ,1.58904e+08 ,0.495296
438.073 ,1.58904e+08 ,0.49551
438.073 ,1.58904e+08 ,0.495729
438.073 ,1.58904e+08 ,0.495944
437.16 ,1.58572e+08 ,0.496158
437.16 ,1.58572e+08 ,0.496369
437.16 ,1.58572e+08 ,0.496586
437.16 ,1.58572e+08 ,0.496809
437.16 ,1.58572e+08 ,0.497028
437.16 ,1.58572e+08 ,0.497251
437.16 ,1.58572e+08 ,0.497469
437.16 ,1.58572e+08 ,0.497681
437.16 ,1.58572e+08 ,0.497893
437.16 ,1.58572e+08 ,0.498103
437.16 ,1.58572e+08 ,0.498314
437.16 ,1.58572e+08 ,0.498523
436.454 ,1.58241e+08 ,0.498732
436.454 ,1.58241e+08 ,0.498943
436.454 ,1.58241e+08 ,0.499156
436.454 ,1.58241e+08 ,0.499365
436.454 ,1.58241e+08 ,0.499574
436.454 ,1.58241e+08 ,0.499781
436.454 ,1.58241e+08 ,0.499991
436.454 ,1.58241e+08 ,0.5002
436.454 ,1.58241e+08 ,0.500409
436.454 ,1.58241e+08 ,0.500617
436.454 ,1.58241e+08 ,0.500825
436.454 ,1.58241e+08 ,0.501033
434.435 ,1.57911e+08 ,0.501242
434.486 ,1.57583e+08 ,0.50145
434.486 ,1.57583e+08 ,0.501659
434.486 ,1.57583e+08 ,0.501866
434.486 ,1.57583e+08 ,0.502073
431.106 ,1.57256e+08 ,0.502281
431.106 ,1.57256e+08 ,0.502489
431.106 ,1.57256e+08 ,0.502697
431.106 ,1.57256e+08 ,0.502908
431.106 ,1.57256e+08 ,0.503116
431.106 ,1.57256e+08 ,0.50333
431.106 ,1.57256e+08 ,0.503538
431.106 ,1.57256e+08 ,0.503746
431.106 ,1.57256e+08 ,0.503955
431.106 ,1.57256e+08 ,0.504168
431.106 ,1.57256e+08 ,0.504379
431.106 ,1.57256e+08 ,0.504588
430.93 ,1.5693e+08 ,0.504798
430.939 ,1.56606e+08 ,0.505006
430.939 ,1.56606e+08 ,0.505215
430.939 ,1.56606e+08 ,0.505423
430.939 ,1.56606e+08 ,0.505649
430.939 ,1.56606e+08 ,0.505934
430.939 ,1.56606e+08 ,0.506172
430.939 ,1.56606e+08 ,0.506384
430.939 ,1.56606e+08 ,0.506595
430.939 ,1.56606e+08 ,0.506806
430.939 ,1.56606e+08 ,0.507019
430.939 ,1.56606e+08 ,0.507228
430.939 ,1.56606e+08 ,0.507438
430.939 ,1.56606e+08 ,0.507678
430.939 ,1.56606e+08 ,0.508013
430.939 ,1.56606e+08 ,0.50829
430.939 ,1.56606e+08 ,0.508513
430.939 ,1.56606e+08 ,0.508724
430.939 ,1.56606e+08 ,0.508935
430.939 ,1.56606e+08 ,0.509145
430.939 ,1.56606e+08 ,0.509449
424.59 ,1.56283e+08 ,0.509719
424.59 ,1.56283e+08 ,0.509945
424.59 ,1.56283e+08 ,0.510157
424.59 ,1.56283e+08 ,0.510368
424.59 ,1.56283e+08 ,0.510578
424.59 ,1.56283e+08 ,0.510787
424.59 ,1.56283e+08 ,0.511001
424.59 ,1.56283e+08 ,0.511211
424.59 ,1.56283e+08 ,0.51142
424.59 ,1.56283e+08 ,0.51163
424.59 ,1.56283e+08 ,0.511842
424.59 ,1.56283e+08 ,0.512056
424.59 ,1.56283e+08 ,0.512266
